Date,Open,High,Low,Close
2017-04-11,9184.5498,9242.7002,9172.8496,9237
2017-04-12,9242.5,9246.4004,9161.7998,9203.4502
2017-04-13,9202.5,9202.6504,9144.9502,9150.7998
2017-04-17,9144.75,9160,9120.25,9139.2998
2017-04-18,9163,9217.9004,9095.4502,9105.1504
2017-04-19,9112.2002,9120.5,9075.1504,9103.5
2017-04-20,9108.0996,9143.9004,9102.6504,9136.4004
2017-04-21,9179.0996,9183.6504,9088.75,9119.4004
2017-04-24,9135.3496,9225.4004,9130.5498,9217.9502
2017-04-25,9273.0498,9309.2002,9250.3496,9306.5996
2017-04-26,9336.2002,9367,9301.3496,9351.8496
2017-04-27,9359.1504,9367.1504,9322.6504,9342.1504
2017-04-28,9340.9502,9342.6504,9282.25,9304.0498
2017-05-02,9339.8496,9352.5498,9269.9004,9313.7998
2017-05-03,9344.7002,9346.2998,9298.4004,9311.9502
2017-05-04,9360.9502,9365.6504,9323.25,9359.9004
2017-05-05,9374.5498,9377.0996,9272,9285.2998
2017-05-08,9311.4502,9338.7002,9297.9502,9314.0498
2017-05-09,9337.3496,9338.9502,9307.7002,9316.8496
2017-05-10,9339.6504,9414.75,9336,9407.2998
2017-05-11,9448.5996,9450.6504,9411.2998,9422.4004
2017-05-12,9436.6504,9437.75,9372.5498,9400.9004
2017-05-15,9433.5498,9449.25,9423.0996,9445.4004
2017-05-16,9461,9517.2002,9456.3496,9512.25
2017-05-17,9517.5996,9532.5996,9486.0996,9525.75
2017-05-18,9453.2002,9489.0996,9418.0996,9429.4502
2017-05-19,9469.9004,9505.75,9390.75,9427.9004
2017-05-22,9480.25,9498.6504,9427.9004,9438.25
2017-05-23,9445.0498,9448.0498,9370,9386.1504
2017-05-24,9410.9004,9431.9004,9341.6504,9360.5498
2017-05-25,9384.0498,9523.2998,9379.2002,9509.75
2017-05-26,9507.75,9604.9004,9495.4004,9595.0996
2017-05-29,9560.0498,9637.75,9547.7002,9604.9004
2017-05-30,9590.6504,9635.2998,9581.2002,9624.5498
2017-05-31,9636.5498,9649.5996,9609.25,9621.25
2017-06-01,9603.5498,9634.6504,9589.9004,9616.0996
2017-06-02,9657.1504,9673.5,9637.4502,9653.5
2017-06-05,9656.2998,9687.2002,9640.7002,9675.0996
2017-06-06,9704.25,9709.2998,9630.2002,9637.1504
2017-06-07,9663.9502,9678.5498,9630.5498,9663.9004
2017-06-08,9682.4004,9688.7002,9641.5,9647.25
2017-06-09,9638.5498,9676.25,9608.1504,9668.25
2017-06-12,9646.7002,9647.0498,9598.5,9616.4004
2017-06-13,9615.5498,9654.1504,9595.4004,9606.9004
2017-06-14,9621.5498,9627.4004,9580.4502,9618.1504
2017-06-15,9617.9004,9621.4004,9560.7998,9578.0498
2017-06-16,9595.4502,9615.8496,9565.5,9588.0498
2017-06-19,9626.4004,9673.2998,9614.9004,9657.5498
2017-06-20,9670.5,9676.5,9643.75,9653.5
2017-06-21,9648.0996,9650.4502,9608.5996,9633.5996
2017-06-22,9642.6504,9698.8496,9617.75,9630
2017-06-23,9643.25,9647.6504,9565.2998,9574.9502
2017-06-27,9594.0498,9615.4004,9473.4502,9511.4004
2017-06-28,9520.2002,9522.5,9474.3496,9491.25
2017-06-29,9522.9502,9575.7998,9493.7998,9504.0996
2017-06-30,9478.5,9535.7998,9448.75,9520.9004
2017-07-03,9587.9502,9624,9543.5498,9615
2017-07-04,9645.9004,9650.6504,9595.5,9613.2998
2017-07-05,9619.75,9643.6504,9607.3496,9637.5996
2017-07-06,9653.5996,9700.7002,9639.9502,9674.5498
2017-07-07,9670.3496,9684.25,9642.6504,9665.7998
2017-07-10,9719.2998,9782.1504,9646.4502,9771.0498
2017-07-11,9797.4502,9830.0498,9778.8496,9786.0498
2017-07-12,9807.2998,9824.9502,9787.7002,9816.0996
2017-07-13,9855.7998,9897.25,9853.4502,9891.7002
2017-07-14,9913.2998,9913.2998,9845.4502,9886.3496
2017-07-17,9908.1504,9928.2002,9894.7002,9915.9502
2017-07-18,9832.7002,9885.3496,9792.0498,9827.1504
2017-07-19,9855.9502,9905.0498,9851.6504,9899.5996
2017-07-20,9920.2002,9922.5498,9863.4502,9873.2998
2017-07-21,9899.5996,9924.7002,9838,9915.25
2017-07-24,9936.7998,9982.0498,9919.5996,9966.4004
2017-07-25,10010.55,10011.3,9949.0996,9964.5498
2017-07-26,9983.6504,10025.95,9965.9502,10020.65
2017-07-27,10063.25,10114.85,10005.5,10020.55
2017-07-28,9996.5498,10026.05,9944.5,10014.5
2017-07-31,10034.7,10085.9,10016.95,10077.1
2017-08-01,10101.05,10128.6,10065.75,10114.65
2017-08-02,10136.3,10137.85,10054.2,10081.5
2017-08-03,10081.15,10081.15,9998.25,10013.65
2017-08-04,10008.6,10075.25,9988.3496,10066.4
2017-08-07,10074.8,10088.1,10046.35,10057.4
2017-08-08,10068.35,10083.8,9947,9978.5498
2017-08-09,9961.1504,9969.7998,9893.0498,9908.0498
2017-08-10,9872.8496,9892.6504,9776.2002,9820.25
2017-08-11,9712.1504,9771.6504,9685.5498,9710.7998
2017-08-14,9755.75,9818.2998,9752.0996,9794.1504
2017-08-16,9825.8496,9903.9502,9773.8496,9897.2998
2017-08-17,9945.5498,9947.7998,9883.75,9904.1504
2017-08-18,9865.9502,9865.9502,9783.6504,9837.4004
2017-08-21,9864.25,9884.3496,9740.0996,9754.3496
2017-08-22,9815.75,9828.4502,9752.5996,9765.5498
2017-08-23,9803.0498,9857.9004,9786.75,9852.5
2017-08-24,9881.2002,9881.5,9848.8496,9857.0498
2017-08-28,9907.1504,9925.75,9882,9912.7998
2017-08-29,9886.4004,9887.3496,9783.75,9796.0498
2017-08-30,9859.5,9909.4502,9850.7998,9884.4004
2017-08-31,9905.7002,9925.0996,9856.9502,9917.9004
2017-09-01,9937.6504,9983.4502,9909.8496,9974.4004
2017-09-04,9984.1504,9988.4004,9861,9912.8496
2017-09-05,9933.25,9963.0996,9901.0498,9952.2002
2017-09-06,9899.25,9931.5498,9882.5498,9916.2002
2017-09-07,9945.8496,9964.8496,9917.2002,9929.9004
2017-09-08,9958.6504,9963.5996,9913.2998,9934.7998
2017-09-11,9971.75,10028.65,9968.7998,10006.05
2017-09-12,10056.85,10097.55,10028.05,10093.05
2017-09-13,10099.25,10131.95,10063.15,10079.3
2017-09-14,10107.4,10126.5,10070.35,10086.6
2017-09-15,10062.35,10115.15,10043.65,10085.4
2017-09-18,10133.1,10171.7,10131.3,10153.1
2017-09-19,10175.6,10178.95,10129.95,10147.55
2017-09-20,10160.95,10171.05,10134.2,10141.15
2017-09-21,10139.6,10158.9,10058.6,10121.9
2017-09-22,10094.35,10095.05,9952.7998,9964.4004
2017-09-25,9960.0996,9960.5,9816.0498,9872.5996
2017-09-26,9875.25,9891.3496,9813,9871.5
2017-09-27,9920.5996,9921.0498,9714.4004,9735.75
2017-09-28,9736.4004,9789.2002,9687.5498,9768.9502
2017-09-29,9814.2998,9854,9775.3496,9788.5996
2017-10-03,9893.2998,9895.4004,9831.0498,9859.5
2017-10-04,9884.3496,9938.2998,9850.6504,9914.9004
2017-10-05,9927,9945.9502,9881.8496,9888.7002
2017-10-06,9908.1504,9989.3496,9906.5996,9979.7002
2017-10-09,9988.2002,10015.75,9959.4502,9988.75
2017-10-10,10013.7,10034,10002.3,10016.95
2017-10-11,10042.6,10067.25,9955.7998,9984.7998
2017-10-12,10011.2,10104.45,9977.0996,10096.4
2017-10-13,10123.7,10191.9,10120.1,10167.45
2017-10-16,10207.4,10242.95,10175.1,10230.85
2017-10-17,10227.65,10251.85,10212.6,10234.45
2017-10-18,10209.4,10236.45,10175.75,10210.85
2017-10-19,10210.35,10211.95,10123.35,10146.55
2017-10-23,10176.65,10224.15,10124.5,10184.85
2017-10-24,10218.55,10237.75,10182.4,10207.7
2017-10-25,10321.15,10340.55,10240.9,10295.35
2017-10-26,10291.8,10355.65,10271.85,10343.8
2017-10-27,10362.3,10366.15,10311.3,10323.05
2017-10-30,10353.85,10384.5,10344.3,10363.65
2017-10-31,10364.9,10367.7,10323.95,10335.3
2017-11-01,10390.35,10451.65,10383.05,10440.5
2017-11-02,10440.5,10453,10412.55,10423.8
2017-11-03,10461.55,10461.7,10403.6,10452.5
2017-11-06,10431.75,10490.45,10413.75,10451.8
2017-11-07,10477.15,10485.75,10340.8,10350.15
2017-11-08,10361.95,10384.25,10285.5,10303.15
2017-11-09,10358.65,10368.45,10266.95,10308.95
2017-11-10,10304.35,10344.95,10254.1,10321.75
2017-11-13,10322,10334.15,10216.25,10224.95
2017-11-14,10223.4,10248,10175.55,10186.6
2017-11-15,10171.95,10175.45,10094,10118.05
2017-11-16,10152.9,10232.25,10139.2,10214.75
2017-11-17,10324.55,10343.6,10268.05,10283.6
2017-11-20,10287.2,10309.85,10261.5,10298.75
2017-11-21,10329.25,10358.7,10315.05,10326.9
2017-11-22,10350.8,10368.7,10309.55,10342.3
2017-11-23,10358.45,10374.3,10307.3,10348.75
2017-11-24,10366.8,10404.5,10362.25,10389.7
2017-11-27,10361.05,10407.15,10340.2,10399.55
2017-11-28,10387.9,10409.55,10355.2,10370.25
2017-11-29,10376.65,10392.95,10345.9,10361.3
2017-11-30,10332.7,10332.7,10211.25,10226.55
2017-12-01,10263.7,10272.7,10108.55,10121.8
2017-12-04,10175.05,10179.2,10095.7,10127.75
2017-12-05,10118.25,10147.95,10069.1,10118.25
2017-12-06,10088.8,10104.2,10033.35,10044.1
2017-12-07,10063.45,10182.65,10061.9,10166.7
2017-12-08,10198.45,10270.85,10195.25,10265.65
2017-12-11,10310.5,10329.2,10282.05,10322.25
2017-12-12,10324.9,10326.1,10230.2,10240.15
2017-12-13,10236.6,10296.55,10169.85,10192.95
2017-12-14,10229.3,10276.1,10141.55,10252.1
2017-12-15,10345.65,10373.1,10319.65,10333.25
2017-12-18,10263.1,10443.55,10074.8,10388.75
2017-12-19,10414.8,10472.2,10406,10463.2
2017-12-20,10494.4,10494.45,10437.15,10444.2
2017-12-21,10473.95,10473.95,10426.9,10440.3
2017-12-22,10457.3,10501.1,10448.25,10493
2017-12-26,10512.3,10545.45,10477.95,10531.5
2017-12-27,10531.05,10552.4,10469.25,10490.75
2017-12-28,10498.2,10534.55,10460.45,10477.9
2017-12-29,10492.35,10538.7,10488.65,10530.7
2018-01-01,10531.7,10537.85,10423.1,10435.55
2018-01-02,10477.55,10495.2,10404.65,10442.2
2018-01-03,10482.65,10503.6,10429.55,10443.2
2018-01-04,10469.4,10513,10441.45,10504.8
2018-01-05,10534.25,10566.1,10520.1,10558.85
2018-01-08,10591.7,10631.2,10588.55,10623.6
2018-01-09,10645.1,10659.15,10603.6,10637
2018-01-10,10652.05,10655.5,10592.7,10632.2
2018-01-11,10637.05,10664.6,10612.35,10651.2
2018-01-12,10682.55,10690.4,10597.1,10681.25
2018-01-15,10718.5,10782.65,10713.8,10741.55
2018-01-16,10761.5,10762.35,10687.85,10700.45
2018-01-17,10702.45,10803,10666.75,10788.55
2018-01-18,10873.4,10887.5,10782.4,10817
2018-01-19,10829.2,10906.85,10793.9,10894.7
2018-01-22,10883.2,10975.1,10881.4,10966.2
2018-01-23,10997.4,11092.9,10994.55,11083.7
2018-01-24,11069.35,11110.1,11046.15,11086
2018-01-25,11095.6,11095.6,11009.2,11069.65
2018-01-29,11079.35,11171.55,11075.95,11130.4
2018-01-30,11120.85,11121.1,11033.9,11049.65
2018-01-31,11018.8,11058.5,10979.3,11027.7
2018-02-01,11044.55,11117.35,10878.8,11016.9
2018-02-02,10938.2,10954.95,10736.1,10760.6
2018-02-05,10604.3,10702.75,10586.8,10666.55
2018-02-06,10295.15,10594.15,10276.3,10498.25
2018-02-07,10607.2,10614,10446.4,10476.7
2018-02-08,10518.5,10637.8,10479.55,10576.85
2018-02-09,10416.5,10480.2,10398.2,10454.95
2018-02-12,10518.2,10555.5,10485.4,10539.75
2018-02-14,10585.75,10590.55,10456.65,10500.9
2018-02-15,10537.9,10618.1,10511.05,10545.5
2018-02-16,10596.2,10612.9,10434.05,10452.3
2018-02-19,10488.9,10489.35,10302.75,10378.4
2018-02-20,10391,10429.35,10347.65,10360.4
2018-02-21,10426,10426.1,10349.6,10397.45
2018-02-22,10354.35,10397.55,10340.65,10382.7
2018-02-23,10408.1,10499.1,10396.65,10491.05
2018-02-26,10526.55,10592.95,10520.2,10582.6
2018-02-27,10615.2,10631.65,10537.25,10554.3
2018-02-28,10488.95,10535.5,10461.55,10492.85
2018-03-01,10479.95,10525.5,10447.15,10458.35
2018-03-05,10428.3,10428.7,10323.9,10358.85
2018-03-06,10420.5,10441.35,10215.9,10249.25
2018-03-07,10232.95,10243.35,10141.55,10154.2
2018-03-08,10216.25,10270.35,10146.4,10242.65
2018-03-09,10271.3,10296.7,10211.9,10226.85
2018-03-12,10301.6,10433.65,10295.45,10421.4
2018-03-13,10389.5,10478.6,10377.85,10426.85
2018-03-14,10393.05,10420.35,10336.3,10410.9
2018-03-15,10405.45,10420,10346.2,10360.15
2018-03-16,10345.15,10346.3,10180.25,10195.15
2018-03-19,10215.35,10224.55,10075.3,10094.25
2018-03-20,10051.55,10155.65,10049.1,10124.35
2018-03-21,10181.95,10227.3,10132.95,10155.25
2018-03-22,10167.5,10207.85,10105.4,10114.75
2018-03-23,9968.7998,10027.7,9951.9004,9998.0498
2018-03-26,9989.1504,10143.5,9958.5498,10130.65
2018-03-27,10188,10207.9,10139.65,10184.15
2018-03-28,10143.6,10158.35,10096.9,10113.7
2018-04-02,10151.65,10220.1,10127.75,10211.8
2018-04-03,10186.85,10255.35,10171.05,10245
2018-04-04,10274.6,10279.85,10111.3,10128.4
2018-04-05,10228.45,10331.8,10227.45,10325.15
2018-04-06,10322.75,10350.45,10290.85,10331.6
2018-04-09,10333.7,10397.7,10328.5,10379.35
2018-04-10,10412.9,10424.85,10381.5,10402.25
2018-04-11,10428.15,10428.15,10355.6,10417.15
2018-04-12,10410.65,10469.9,10395.25,10458.65
2018-04-13,10495.3,10519.9,10451.45,10480.6
2018-04-16,10398.3,10540.15,10396.35,10528.35
2018-04-17,10557.3,10560.45,10495.65,10548.7
2018-04-18,10578.9,10594.2,10509.7,10526.2
2018-04-19,10563.65,10572.2,10546.2,10565.3
2018-04-20,10560.35,10582.35,10527.45,10564.05
2018-04-23,10592.8,10638.35,10514.95,10584.7
2018-04-24,10578.1,10636.8,10569,10614.35
2018-04-25,10612.4,10612.6,10536.45,10570.55
2018-04-26,10586.5,10628.4,10559.65,10617.8
2018-04-27,10651.65,10719.8,10647.55,10692.3
2018-04-30,10705.75,10759,10704.6,10739.35
2018-05-02,10783.85,10784.65,10689.8,10718.05
2018-05-03,10720.15,10720.6,10647.45,10679.65
2018-05-04,10700.45,10700.45,10601.6,10618.25
2018-05-07,10653.15,10725.65,10635.65,10715.5
2018-05-08,10757.9,10758.55,10689.4,10717.8
2018-05-09,10693.35,10766.25,10689.85,10741.7
2018-05-10,10779.65,10785.55,10705,10716.55
2018-05-11,10741.95,10812.05,10724.45,10806.5
2018-05-14,10815.15,10834.85,10774.75,10806.6
2018-05-15,10812.6,10929.2,10781.4,10801.85
2018-05-16,10751.95,10790.45,10699.7,10741.1
2018-05-17,10775.6,10777.25,10664.5,10682.7
2018-05-18,10671.85,10674.95,10589.1,10596.4
2018-05-21,10616.7,10621.7,10505.8,10516.7
2018-05-22,10518.45,10558.6,10490.55,10536.7
2018-05-23,10521.1,10533.55,10417.8,10430.35
2018-05-24,10464.85,10535.15,10419.8,10513.85
2018-05-25,10533.05,10628.05,10524,10605.15
2018-05-28,10648.35,10709.8,10640.55,10688.65
2018-05-29,10689.4,10717.25,10616.1,10633.3
2018-05-30,10579,10648.7,10558.45,10614.35
2018-05-31,10670.1,10763.8,10620.4,10736.15
2018-06-01,10738.45,10764.75,10681.5,10696.2
2018-06-04,10765.95,10770.3,10618.35,10628.5
2018-06-05,10630.7,10633.15,10550.9,10593.15
2018-06-06,10603.45,10698.35,10587.5,10684.65
2018-06-07,10722.6,10818,10722.6,10768.35
2018-06-08,10736.4,10779.45,10709.05,10767.65
2018-06-11,10781.85,10850.55,10777.05,10786.95
2018-06-12,10816.15,10856.55,10789.4,10842.85
2018-06-13,10887.5,10893.25,10842.65,10856.7
2018-06-14,10832.9,10833.7,10773.55,10808.05
2018-06-15,10808.65,10834,10755.4,10817.7
2018-06-18,10830.2,10830.2,10787.35,10799.85
2018-06-19,10789.45,10789.45,10701.2,10710.45
2018-06-20,10734.65,10781.8,10724.05,10772.05
2018-06-21,10808.45,10809.6,10725.9,10741.1
2018-06-22,10742.7,10837,10710.45,10821.85
2018-06-25,10822.9,10831.05,10753.05,10762.45
2018-06-26,10742.7,10805.25,10732.55,10769.15
2018-06-27,10785.5,10785.5,10652.4,10671.4
2018-06-28,10660.8,10674.2,10557.7,10589.1
2018-06-29,10612.85,10723.05,10612.35,10714.3
2018-07-02,10732.35,10736.15,10604.65,10657.3
2018-07-03,10668.6,10713.3,10630.25,10699.9
2018-07-04,10715,10777.15,10677.75,10769.9
2018-07-05,10786.05,10786.05,10726.25,10749.75
2018-07-06,10744.15,10816.35,10735.05,10772.65
2018-07-09,10838.3,10860.35,10807.15,10852.9
2018-07-10,10902.75,10956.9,10876.65,10947.25
2018-07-11,10956.4,10976.65,10923,10948.3
2018-07-12,11006.95,11078.3,10999.65,11023.2
2018-07-13,11056.9,11071.35,10999.75,11018.9
2018-07-16,11018.95,11019.5,10926.25,10936.85
2018-07-17,10939.65,11018.5,10925.6,11008.05
2018-07-18,11060.2,11076.2,10956.3,10980.45
2018-07-19,10999.5,11006.5,10935.45,10957.1
2018-07-20,10963.5,11030.25,10946.2,11010.2
2018-07-23,11019.85,11093.4,11010.95,11084.75
2018-07-24,11109,11143.4,11092.5,11134.3
2018-07-25,11148.4,11157.15,11113.25,11132
2018-07-26,11132.95,11185.85,11125.7,11167.3
2018-07-27,11232.75,11283.4,11210.25,11278.35
2018-07-30,11296.65,11328.1,11261.45,11319.55
2018-07-31,11311.05,11366,11267.75,11356.5
2018-08-01,11359.8,11390.55,11313.55,11346.2
2018-08-02,11328.9,11328.9,11234.95,11244.7
2018-08-03,11297.8,11368,11294.55,11360.8
2018-08-06,11401.5,11427.65,11370.6,11387.1
2018-08-07,11423.15,11428.95,11359.7,11389.45
2018-08-08,11412.5,11459.95,11379.3,11450
2018-08-09,11493.25,11495.2,11454.1,11470.7
2018-08-10,11474.95,11478.75,11419.65,11429.5
2018-08-13,11369.6,11406.3,11340.3,11355.75
2018-08-14,11381.7,11452.45,11370.8,11435.1
2018-08-16,11397.15,11449.85,11366.25,11385.05
2018-08-17,11437.15,11486.45,11431.8,11470.75
2018-08-20,11502.1,11565.3,11499.65,11551.75
2018-08-21,11576.2,11581.75,11539.6,11570.9
2018-08-23,11620.7,11620.7,11546.7,11582.75
2018-08-24,11566.6,11604.6,11532,11557.1
2018-08-27,11605.85,11700.95,11595.6,11691.95
2018-08-28,11731.95,11760.2,11710.5,11738.5
2018-08-29,11744.95,11753.2,11678.85,11691.9
2018-08-30,11694.75,11698.8,11639.7,11676.8
2018-08-31,11675.85,11727.65,11640.1,11680.5
2018-09-03,11751.8,11751.8,11567.4,11582.35
2018-09-04,11598.75,11602.55,11496.85,11520.3
2018-09-05,11514.85,11542.65,11393.85,11476.95
2018-09-06,11514.15,11562.25,11436.05,11536.9
2018-09-07,11558.25,11603,11484.4,11589.1
2018-09-10,11570.25,11573,11427.3,11438.1
2018-09-11,11476.85,11479.4,11274,11287.5
2018-09-12,11340.1,11380.75,11250.2,11369.9
2018-09-14,11443.5,11523.25,11430.55,11515.2
2018-09-17,11464.95,11464.95,11366.9,11377.75
2018-09-18,11381.55,11411.45,11268.95,11278.9
2018-09-19,11326.65,11332.05,11210.9,11234.35
2018-09-21,11271.3,11346.8,10866.45,11143.1
2018-09-24,11164.4,11170.15,10943.6,10967.4
2018-09-25,10969.95,11080.6,10882.85,11067.45
2018-09-26,11145.55,11145.55,10993.05,11053.8
2018-09-27,11079.8,11089.45,10953.35,10977.55
2018-09-28,11008.1,11034.1,10850.3,10930.45
2018-10-01,10930.9,11035.65,10821.55,11008.3
2018-10-03,10982.7,10989.05,10843.75,10858.25
2018-10-04,10754.7,10754.7,10547.25,10599.25
2018-10-05,10514.1,10540.65,10261.9,10316.45
2018-10-08,10310.15,10398.35,10198.4,10348.05
2018-10-09,10390.3,10397.6,10279.35,10301.05
2018-10-10,10331.85,10482.35,10318.25,10460.1
2018-10-11,10169.8,10335.95,10138.6,10234.65
2018-10-12,10331.55,10492.45,10322.15,10472.5
2018-10-15,10524.2,10526.3,10410.15,10512.5
2018-10-16,10550.15,10604.9,10525.3,10584.75
2018-10-17,10688.7,10710.15,10436.45,10453.05
2018-10-19,10339.7,10380.1,10249.6,10303.55
2018-10-22,10405.85,10408.55,10224,10245.3
2018-10-23,10152.6,10222.1,10102.35,10146.8
2018-10-24,10278.15,10290.65,10126.7,10224.8
2018-10-25,10135.05,10166.6,10079.3,10124.9
2018-10-26,10122.35,10128.85,10004.55,10030
2018-10-29,10078.1,10275.3,10020.35,10250.9
2018-10-30,10239.4,10285.1,10175.35,10198.4
2018-10-31,10209.55,10396,10105.1,10386.6
2018-11-01,10441.7,10441.9,10341.9,10380.45
2018-11-02,10462.3,10606.95,10457.7,10553
2018-11-05,10558.75,10558.8,10477,10524
2018-11-06,10552,10600.25,10491.45,10530
2018-11-07,10614.45,10616.45,10582.3,10598.4
2018-11-09,10614.7,10619.55,10544.85,10585.2
2018-11-12,10607.8,10645.5,10464.05,10482.2
2018-11-13,10451.9,10596.25,10440.55,10582.5
2018-11-14,10634.9,10651.6,10532.7,10576.3
2018-11-15,10580.6,10646.5,10557.5,10616.7
2018-11-16,10644,10695.15,10631.15,10682.2
2018-11-19,10731.25,10774.7,10688.8,10763.4
2018-11-20,10740.1,10740.85,10640.85,10656.2
2018-11-21,10670.95,10671.3,10562.35,10600.05
2018-11-22,10612.65,10646.25,10512,10526.75
2018-11-26,10568.3,10637.8,10489.75,10628.6
2018-11-27,10621.45,10695.15,10596.35,10685.6
2018-11-28,10708.75,10757.8,10699.85,10728.85
2018-11-29,10808.7,10883.05,10782.35,10858.7
2018-11-30,10892.1,10922.45,10835.1,10876.75
2018-12-03,10930.7,10941.2,10845.35,10883.75
2018-12-04,10877.1,10890.95,10833.35,10869.5
2018-12-05,10820.45,10821.05,10747.95,10782.9
2018-12-06,10718.15,10722.65,10588.25,10601.15
2018-12-07,10644.8,10704.55,10599.35,10693.7
2018-12-10,10508.7,10558.85,10474.95,10488.45
2018-12-11,10350.05,10567.15,10333.85,10549.15
2018-12-12,10591,10752.2,10560.8,10737.6
2018-12-13,10810.75,10838.6,10749.5,10791.55
2018-12-14,10784.5,10815.75,10752.1,10805.45
2018-12-17,10853.2,10900.35,10844.85,10888.35
2018-12-18,10850.9,10915.4,10819.1,10908.7
2018-12-19,10930.55,10985.15,10928,10967.3
2018-12-20,10885.2,10962.55,10880.05,10951.7
2018-12-21,10944.25,10963.65,10738.65,10754
2018-12-24,10780.9,10782.3,10649.25,10663.5
2018-12-26,10635.45,10747.5,10534.55,10729.85
2018-12-27,10817.9,10834.2,10764.45,10779.8
2018-12-28,10820.95,10893.6,10817.15,10859.9
2018-12-31,10913.2,10923.55,10853.2,10862.55
2019-01-01,10881.7,10923.6,10807.1,10910.1
2019-01-02,10868.85,10895.35,10735.05,10792.5
2019-01-03,10796.8,10814.05,10661.25,10672.25
2019-01-04,10699.7,10741.05,10628.65,10727.35
2019-01-07,10804.85,10835.95,10750.15,10771.8
2019-01-08,10786.25,10818.45,10733.25,10802.15
2019-01-09,10862.4,10870.4,10749.4,10855.15
2019-01-10,10859.35,10859.35,10801.8,10821.6
2019-01-11,10834.75,10850.15,10739.4,10794.95
2019-01-14,10807,10808,10692.35,10737.6
2019-01-15,10777.55,10896.95,10777.55,10886.8
2019-01-16,10899.65,10928.15,10876.9,10890.3
2019-01-17,10920.85,10930.65,10844.65,10905.2
2019-01-18,10914.85,10928.2,10852.2,10906.95
2019-01-21,10919.35,10987.45,10885.75,10961.85
2019-01-22,10949.8,10949.8,10864.15,10922.75
2019-01-23,10931.05,10944.8,10811.95,10831.5
2019-01-24,10844.05,10866.6,10798.65,10849.8
2019-01-25,10859.75,10931.7,10756.45,10780.55
2019-01-28,10792.45,10804.45,10630.95,10661.55
2019-01-29,10653.7,10690.35,10583.65,10652.2
2019-01-30,10702.25,10710.2,10612.85,10651.8
2019-01-31,10690.55,10838.05,10678.55,10830.95
2019-02-01,10851.35,10983.45,10813.45,10893.65
2019-02-04,10876.75,10927.9,10814.15,10912.25
2019-02-05,10908.65,10956.7,10886.7,10934.35
2019-02-06,10965.1,11072.6,10962.7,11062.45
2019-02-07,11070.45,11118.1,11043.6,11069.4
2019-02-08,11023.5,11041.2,10925.45,10943.6
2019-02-11,10930.9,10930.9,10857.1,10888.8
2019-02-12,10879.7,10910.9,10823.8,10831.4
2019-02-13,10870.55,10891.65,10772.1,10793.65
2019-02-14,10786.1,10792.7,10718.75,10746.05
2019-02-15,10780.25,10785.75,10620.4,10724.4
2019-02-18,10738.65,10759.9,10628.4,10640.95
2019-02-19,10636.7,10722.85,10585.65,10604.35
2019-02-20,10655.45,10752.7,10646.4,10735.45
2019-02-21,10744.1,10808.85,10721.5,10789.85
2019-02-22,10782.7,10801.55,10758.4,10791.65
2019-02-25,10813.25,10887.1,10788.05,10880.1
2019-02-26,10775.3,10888.75,10729.3,10835.3
2019-02-27,10881.2,10939.7,10751.2,10806.65
2019-02-28,10865.7,10865.7,10784.85,10792.5
2019-03-01,10842.65,10877.9,10823.1,10863.5
2019-03-05,10864.85,10994.9,10817,10987.45
2019-03-06,11024.85,11062.3,10998.85,11053
2019-03-07,11077.95,11089.05,11027.1,11058.2
2019-03-08,11038.85,11049,11008.95,11035.4
2019-03-11,11068.75,11180.9,11059.85,11168.05
2019-03-12,11231.35,11320.4,11227,11301.2
2019-03-13,11326.2,11352.3,11276.6,11341.7
2019-03-14,11382.5,11383.45,11313.75,11343.25
2019-03-15,11376.85,11487,11370.8,11426.85
2019-03-18,11473.85,11530.15,11412.5,11462.2
2019-03-19,11500.3,11543.85,11451.25,11532.4
2019-03-20,11553.35,11556.1,11503.1,11521.05
2019-03-22,11549.2,11572.8,11434.55,11456.9
2019-03-25,11395.65,11395.65,11311.6,11354.25
2019-03-26,11375.2,11496.75,11352.45,11483.25
2019-03-27,11531.45,11546.2,11413,11445.05
2019-03-28,11463.65,11588.5,11452.45,11570
2019-03-29,11625.45,11630.35,11570.15,11623.9
2019-04-01,11665.2,11738.1,11644.75,11669.15
2019-04-02,11711.55,11729.35,11655.85,11713.2
2019-04-03,11735.3,11761,11629.15,11643.95
2019-04-04,11660.2,11662.55,11559.2,11598
2019-04-05,11638.4,11689.65,11609.5,11665.95
2019-04-08,11704.35,11710.3,11549.1,11604.5
2019-04-09,11612.05,11683.9,11569.7,11671.95
2019-04-10,11646.85,11680.05,11571.75,11584.3
2019-04-11,11592.55,11606.7,11550.55,11596.7
2019-04-12,11612.85,11657.35,11578.8,11643.45
2019-04-15,11667,11704.6,11648.25,11690.35
2019-04-16,11736.2,11810.95,11731.55,11787.15
2019-04-18,11856.15,11856.15,11738.5,11752.8
2019-04-22,11727.05,11727.05,11583.95,11594.45
2019-04-23,11612.95,11645.95,11564.8,11575.95
2019-04-24,11601.5,11740.85,11578.85,11726.15
2019-04-25,11735.7,11796.75,11624.3,11641.8
2019-04-26,11683.75,11762.9,11661.75,11754.65
2019-04-30,11748.75,11756.25,11655.9,11748.15
2019-05-02,11725.55,11789.3,11699.55,11724.75
2019-05-03,11722.6,11770.9,11699.35,11712.25
2019-05-06,11605.8,11632.55,11571.35,11598.25
